datetime,open,high,low,close,volume
2025-09-14 09:00:00,4656.01,4674.38,4652.96,4665.29,5616.8189
2025-09-14 10:00:00,4665.3,4669.73,4657.15,4659.83,3783.4028
2025-09-14 11:00:00,4659.82,4667.96,4626.68,4635.0,12008.3623
2025-09-14 12:00:00,4634.99,4644.74,4615.05,4632.34,17842.6426
2025-09-14 13:00:00,4632.35,4635.0,4606.69,4612.8,17477.6574
2025-09-14 14:00:00,4612.8,4644.54,4578.85,4601.89,74544.5694
2025-09-14 15:00:00,4601.88,4604.64,4576.89,4582.22,16209.2294
2025-09-14 16:00:00,4582.23,4610.5,4579.36,4596.83,12036.0756
2025-09-14 17:00:00,4596.83,4629.27,4590.7,4619.9,12122.6228
2025-09-14 18:00:00,4619.9,4620.43,4600.34,4603.5,5274.8914
2025-09-14 19:00:00,4603.5,4625.37,4592.33,4615.47,7150.5316
2025-09-14 20:00:00,4615.46,4627.98,4613.95,4616.78,3905.2407
2025-09-14 21:00:00,4616.79,4636.27,4598.46,4629.83,7485.7266
2025-09-14 22:00:00,4629.83,4636.51,4611.03,4629.15,6654.0767
2025-09-14 23:00:00,4629.15,4630.0,4601.91,4604.49,7732.8045
2025-09-15 00:00:00,4604.48,4616.01,4586.63,4601.68,9810.8265
2025-09-15 01:00:00,4601.68,4623.24,4580.1,4618.15,11398.8162
2025-09-15 02:00:00,4618.16,4629.76,4610.35,4620.19,9904.7222
2025-09-15 03:00:00,4620.19,4643.57,4619.35,4636.2,9356.0389
2025-09-15 04:00:00,4636.2,4660.56,4636.19,4642.71,14015.1308
2025-09-15 05:00:00,4642.72,4664.07,4640.4,4662.84,10071.3911
2025-09-15 06:00:00,4662.84,4670.28,4617.77,4630.49,19094.2442
2025-09-15 07:00:00,4630.49,4642.44,4587.9,4597.37,30785.0971
2025-09-15 08:00:00,4597.37,4597.37,4508.23,4510.62,62995.579
2025-09-15 09:00:00,4510.62,4535.78,4498.22,4526.22,33532.5645
2025-09-15 10:00:00,4526.22,4535.25,4504.97,4529.79,25026.7545
2025-09-15 11:00:00,4529.79,4539.5,4522.0,4530.65,9131.4881
2025-09-15 12:00:00,4530.66,4536.52,4508.77,4514.38,15696.187
2025-09-15 13:00:00,4514.38,4541.92,4491.3,4515.42,26238.3068
2025-09-15 14:00:00,4515.42,4529.71,4497.61,4511.24,17812.4752
2025-09-15 15:00:00,4511.24,4520.93,4466.0,4500.01,34603.6915
2025-09-15 16:00:00,4500.01,4510.93,4479.89,4494.82,14820.7012
2025-09-15 17:00:00,4494.82,4510.15,4474.04,4509.9,9792.4202
2025-09-15 18:00:00,4509.9,4512.86,4487.0,4501.5,9915.1541
2025-09-15 19:00:00,4501.5,4514.28,4476.12,4493.41,13476.9134
2025-09-15 20:00:00,4493.41,4513.07,4488.49,4510.71,8325.8753
2025-09-15 21:00:00,4510.71,4528.55,4506.81,4524.26,7069.2376
2025-09-15 22:00:00,4524.25,4529.99,4509.13,4513.52,4521.1416
2025-09-15 23:00:00,4513.52,4528.18,4508.37,4523.74,4897.2117
2025-09-16 00:00:00,4523.74,4523.74,4503.0,4513.45,6333.3783
2025-09-16 01:00:00,4513.46,4538.25,4513.12,4517.63,9214.4141
2025-09-16 02:00:00,4517.63,4531.72,4513.68,4514.02,4106.3922
2025-09-16 03:00:00,4514.01,4531.75,4513.69,4520.78,4108.4772
2025-09-16 04:00:00,4520.77,4523.6,4487.53,4518.93,11280.2703
2025-09-16 05:00:00,4518.94,4532.77,4512.24,4529.32,7620.1438
2025-09-16 06:00:00,4529.31,4536.21,4493.75,4508.81,9461.78
2025-09-16 07:00:00,4508.81,4516.37,4502.4,4512.86,7857.46
2025-09-16 08:00:00,4512.87,4531.35,4499.0,4511.6,9021.4758
2025-09-16 09:00:00,4511.59,4516.46,4503.0,4511.29,4775.551
2025-09-16 10:00:00,4511.29,4514.59,4493.31,4498.75,8185.6776
2025-09-16 11:00:00,4498.75,4506.84,4493.77,4501.26,7744.0773
2025-09-16 12:00:00,4501.26,4507.11,4495.97,4500.04,7046.8831
2025-09-16 13:00:00,4500.03,4512.49,4430.59,4473.58,48732.325
2025-09-16 14:00:00,4473.57,4473.58,4424.0,4446.71,29446.1889
2025-09-16 15:00:00,4446.71,4478.66,4430.54,4468.2,24464.1741
2025-09-16 16:00:00,4468.19,4476.98,4447.03,4463.54,26589.2955
2025-09-16 17:00:00,4463.53,4510.51,4462.63,4486.62,22597.2545
2025-09-16 18:00:00,4486.62,4496.45,4466.37,4474.63,9002.3827
2025-09-16 19:00:00,4474.63,4494.79,4471.24,4491.21,6015.0466
2025-09-16 20:00:00,4491.22,4498.65,4483.61,4498.23,5831.8921
2025-09-16 21:00:00,4498.23,4510.0,4490.4,4507.65,5903.943
2025-09-16 22:00:00,4507.66,4525.4,4500.86,4520.5,9336.2084
2025-09-16 23:00:00,4520.51,4523.57,4495.18,4501.29,8632.4184
2025-09-17 00:00:00,4501.3,4516.66,4492.99,4513.44,9300.9487
2025-09-17 01:00:00,4513.44,4519.98,4502.52,4513.8,6305.9732
2025-09-17 02:00:00,4513.8,4553.02,4507.44,4530.85,16855.8044
2025-09-17 03:00:00,4530.84,4530.98,4495.87,4497.79,12511.9099
2025-09-17 04:00:00,4497.79,4505.09,4464.0,4477.44,12188.7633
2025-09-17 05:00:00,4477.44,4518.53,4476.97,4514.91,14166.2988
2025-09-17 06:00:00,4514.91,4557.67,4505.34,4545.99,28579.0274
2025-09-17 07:00:00,4545.99,4555.61,4537.51,4544.07,14044.5432
2025-09-17 08:00:00,4544.07,4545.81,4497.58,4511.08,15212.7683
2025-09-17 09:00:00,4511.08,4511.52,4494.61,4494.85,6105.5783
2025-09-17 10:00:00,4494.84,4501.01,4479.0,4484.02,8109.5018
2025-09-17 11:00:00,4484.02,4497.77,4479.57,4491.64,6157.2763
2025-09-17 12:00:00,4491.64,4513.46,4483.09,4502.06,8264.172
2025-09-17 13:00:00,4502.06,4512.28,4483.65,4495.95,12197.9329
2025-09-17 14:00:00,4495.96,4503.79,4467.36,4489.93,12337.6231
2025-09-17 15:00:00,4489.93,4498.97,4482.0,4489.54,10743.6565
2025-09-17 16:00:00,4489.53,4492.0,4470.3,4487.13,15290.3919
2025-09-17 17:00:00,4487.14,4533.31,4433.0,4433.77,33507.481
2025-09-17 18:00:00,4433.77,4524.08,4412.0,4456.17,112560.6854
2025-09-17 19:00:00,4456.16,4526.66,4453.82,4517.62,40071.6
2025-09-17 20:00:00,4517.62,4541.44,4495.45,4501.52,17599.8
2025-09-17 21:00:00,4501.52,4538.67,4486.74,4529.18,10815.1208
2025-09-17 22:00:00,4529.18,4601.0,4527.45,4587.12,28000.8013
2025-09-17 23:00:00,4587.12,4616.77,4582.01,4590.53,26053.7976
2025-09-18 00:00:00,4590.54,4610.24,4582.99,4584.79,17983.3278
2025-09-18 01:00:00,4584.79,4633.21,4580.27,4618.95,19435.0293
2025-09-18 02:00:00,4618.95,4620.03,4604.65,4613.52,7885.8075
2025-09-18 03:00:00,4613.52,4644.47,4609.24,4614.42,18843.5579
2025-09-18 04:00:00,4614.42,4619.99,4598.71,4611.42,11593.5616
2025-09-18 05:00:00,4611.43,4611.43,4585.0,4589.51,10323.6644
2025-09-18 06:00:00,4589.53,4593.87,4553.7,4571.37,17144.4067
2025-09-18 07:00:00,4571.37,4583.85,4571.32,4574.75,9179.8454
2025-09-18 08:00:00,4574.75,4607.76,4571.66,4602.44,11556.403
2025-09-18 09:00:00,4602.44,4603.82,4589.98,4597.0,8289.47
2025-09-18 10:00:00,4597.0,4600.78,4570.59,4574.28,9734.0975
2025-09-18 11:00:00,4574.28,4588.87,4568.59,4576.12,6952.7701
2025-09-18 12:00:00,4576.12,4588.06,4568.78,4571.04,7123.7844
2025-09-18 13:00:00,4571.04,4605.0,4558.15,4588.5,20352.8811
2025-09-18 14:00:00,4588.5,4625.0,4587.12,4596.45,21947.2669
2025-09-18 15:00:00,4596.46,4608.49,4587.51,4599.34,12642.7767
2025-09-18 16:00:00,4599.35,4636.22,4590.23,4621.3,17359.3337
2025-09-18 17:00:00,4621.29,4630.3,4596.41,4609.37,17783.3605
2025-09-18 18:00:00,4609.36,4622.61,4602.99,4618.2,8374.371
2025-09-18 19:00:00,4618.19,4619.11,4581.03,4588.23,11142.5844
2025-09-18 20:00:00,4588.24,4605.65,4587.47,4604.85,6784.4029
2025-09-18 21:00:00,4604.85,4605.0,4591.22,4594.73,3738.5183
2025-09-18 22:00:00,4594.73,4601.98,4587.43,4590.98,6752.5495
2025-09-18 23:00:00,4590.97,4592.29,4570.61,4587.66,7736.6064
2025-09-19 00:00:00,4587.66,4612.17,4587.51,4609.79,7245.8975
2025-09-19 01:00:00,4609.79,4620.72,4598.51,4606.93,9741.9324
2025-09-19 02:00:00,4606.92,4615.0,4588.15,4589.1,6731.0115
2025-09-19 03:00:00,4589.1,4601.59,4542.27,4549.98,23115.1375
2025-09-19 04:00:00,4549.98,4559.15,4532.62,4557.93,16199.3415
2025-09-19 05:00:00,4557.93,4558.39,4527.92,4540.78,10742.2574
2025-09-19 06:00:00,4540.78,4542.31,4520.02,4523.8,11242.1227
2025-09-19 07:00:00,4523.81,4543.45,4518.33,4539.06,10414.6495
2025-09-19 08:00:00,4539.06,4549.0,4531.13,4534.23,8445.0228
2025-09-19 09:00:00,4534.23,4543.2,4516.09,4522.64,9778.2833
2025-09-19 10:00:00,4522.65,4533.1,4518.23,4527.73,7859.9163
2025-09-19 11:00:00,4527.72,4528.52,4507.93,4513.8,9138.617
2025-09-19 12:00:00,4513.79,4521.65,4509.0,4518.59,16323.1474
2025-09-19 13:00:00,4518.59,4537.51,4511.0,4528.13,15597.9824
2025-09-19 14:00:00,4528.13,4544.44,4487.0,4495.75,47056.8657
2025-09-19 15:00:00,4495.75,4498.0,4445.64,4474.93,42024.2531
2025-09-19 16:00:00,4474.93,4489.21,4472.15,4481.85,10192.1377
2025-09-19 17:00:00,4481.86,4481.86,4458.02,4459.52,10398.319
2025-09-19 18:00:00,4459.53,4462.5,4435.7,4448.83,21032.9864
2025-09-19 19:00:00,4448.84,4465.72,4440.68,4440.68,11353.51
2025-09-19 20:00:00,4440.68,4464.44,4438.4,4459.12,9836.4835
2025-09-19 21:00:00,4459.12,4471.92,4450.39,4471.38,5345.559
2025-09-19 22:00:00,4471.37,4478.21,4468.3,4468.9,3637.3728
2025-09-19 23:00:00,4468.9,4469.99,4446.62,4468.59,8158.3418
2025-09-20 00:00:00,4468.59,4475.68,4460.67,4475.67,5233.5008
2025-09-20 01:00:00,4475.67,4475.91,4458.03,4466.01,5868.8227
2025-09-20 02:00:00,4466.01,4469.18,4454.45,4465.79,4522.4137
2025-09-20 03:00:00,4465.79,4467.49,4459.38,4465.52,2357.0844
2025-09-20 04:00:00,4465.52,4476.56,4462.82,4474.08,3764.7013
2025-09-20 05:00:00,4474.08,4484.81,4466.7,4478.67,5869.7628
2025-09-20 06:00:00,4478.66,4478.67,4470.65,4473.07,3029.9498
2025-09-20 07:00:00,4473.08,4483.22,4469.56,4483.22,3392.9629
2025-09-20 08:00:00,4483.21,4483.21,4464.78,4465.78,4140.9982
2025-09-20 09:00:00,4465.78,4472.18,4456.43,4465.91,5904.2096
2025-09-20 10:00:00,4465.91,4475.72,4463.9,4463.91,3259.8428
2025-09-20 11:00:00,4463.9,4471.29,4463.68,4469.96,3610.8867
2025-09-20 12:00:00,4469.96,4471.0,4463.41,4465.8,3657.154
2025-09-20 13:00:00,4465.79,4471.54,4463.41,4468.15,3602.9282
2025-09-20 14:00:00,4468.15,4496.78,4463.74,4487.18,10480.164
2025-09-20 15:00:00,4487.19,4507.19,4487.0,4498.2,12093.2115
2025-09-20 16:00:00,4498.21,4508.71,4489.81,4502.57,7660.3873
2025-09-20 17:00:00,4502.56,4502.98,4470.0,4486.09,8652.8789
2025-09-20 18:00:00,4486.1,4487.05,4473.38,4475.22,12080.7619
2025-09-20 19:00:00,4475.23,4485.2,4471.74,4480.18,5929.1628
2025-09-20 20:00:00,4480.18,4487.6,4478.23,4484.69,3655.6689
2025-09-20 21:00:00,4484.69,4501.39,4484.68,4490.48,4757.0281
2025-09-20 22:00:00,4490.48,4494.66,4487.62,4493.74,3245.0936
2025-09-20 23:00:00,4493.75,4493.75,4479.59,4480.42,4012.3381
2025-09-21 00:00:00,4480.41,4490.0,4474.47,4486.94,4995.5025
2025-09-21 01:00:00,4486.94,4488.93,4478.44,4481.26,6308.2358
2025-09-21 02:00:00,4481.18,4488.0,4458.0,4478.57,8554.7572
2025-09-21 03:00:00,4478.58,4479.47,4472.84,4478.26,3411.813
2025-09-21 04:00:00,4478.26,4478.71,4469.18,4471.66,3158.0757
2025-09-21 05:00:00,4471.67,4477.86,4466.9,4477.38,3713.803
2025-09-21 06:00:00,4477.38,4492.24,4477.38,4484.6,6583.8705
2025-09-21 07:00:00,4484.61,4485.58,4476.05,4477.78,3959.2888
2025-09-21 08:00:00,4477.78,4479.57,4466.76,4469.49,4795.06
2025-09-21 09:00:00,4469.5,4474.09,4444.34,4465.95,11062.6902
2025-09-21 10:00:00,4465.95,4469.02,4458.27,4458.8,3877.3815
2025-09-21 11:00:00,4458.81,4466.01,4456.2,4460.57,2787.1538
2025-09-21 12:00:00,4460.58,4473.44,4460.32,4467.6,5211.6778
2025-09-21 13:00:00,4467.6,4481.29,4466.1,4475.88,5684.9748
2025-09-21 14:00:00,4475.88,4484.76,4471.56,4472.73,5703.3795
2025-09-21 15:00:00,4472.73,4486.4,4471.99,4482.8,6638.0068
2025-09-21 16:00:00,4482.8,4488.95,4464.59,4476.83,11361.9214
2025-09-21 17:00:00,4476.83,4494.0,4467.1,4491.15,7791.809
2025-09-21 18:00:00,4491.14,4497.0,4484.12,4497.0,7268.9832
2025-09-21 19:00:00,4497.0,4498.16,4476.45,4494.4,7780.7557
2025-09-21 20:00:00,4494.4,4494.41,4475.25,4475.26,4861.8767
2025-09-21 21:00:00,4475.26,4477.94,4467.32,4471.52,5493.1992
2025-09-21 22:00:00,4471.51,4477.93,4446.0,4465.3,8896.4026
2025-09-21 23:00:00,4465.31,4465.31,4443.0,4444.97,9449.2075
2025-09-22 00:00:00,4444.98,4455.76,4322.0,4336.27,72264.5879
2025-09-22 01:00:00,4336.28,4352.54,4325.0,4328.22,32891.7291
2025-09-22 02:00:00,4328.22,4340.38,4261.6,4288.13,75820.8082
2025-09-22 03:00:00,4288.13,4307.71,4287.0,4305.87,16227.74
2025-09-22 04:00:00,4305.87,4310.49,4288.8,4290.45,11539.8374
2025-09-22 05:00:00,4290.44,4298.3,4214.57,4219.39,23220.2137
2025-09-22 06:00:00,4219.39,4224.57,4077.0,4192.12,133100.8925
2025-09-22 07:00:00,4192.12,4224.95,4183.83,4193.38,48852.556
2025-09-22 08:00:00,4193.38,4207.35,4186.31,4194.67,23259.5956
2025-09-22 09:00:00,4194.68,4197.3,4136.47,4150.99,33081.0033
2025-09-22 10:00:00,4150.99,4189.7,4138.8,4182.78,36004.5891
2025-09-22 11:00:00,4182.78,4191.5,4173.83,4181.62,13948.0203
2025-09-22 12:00:00,4181.63,4199.77,4169.17,4192.43,14605.2868
2025-09-22 13:00:00,4192.44,4216.66,4173.48,4207.1,26442.8541
2025-09-22 14:00:00,4207.1,4219.34,4183.39,4190.01,25899.8609
2025-09-22 15:00:00,4190.0,4195.85,4159.16,4167.88,20897.1524
2025-09-22 16:00:00,4167.88,4183.28,4160.96,4164.72,15983.0513
2025-09-22 17:00:00,4164.82,4180.0,4146.51,4165.05,19498.1088
2025-09-22 18:00:00,4165.01,4178.02,4155.25,4155.32,9237.8471
2025-09-22 19:00:00,4155.31,4166.6,4122.0,4134.98,21488.1134
2025-09-22 20:00:00,4134.99,4189.51,4134.34,4181.81,12947.1394
2025-09-22 21:00:00,4181.8,4198.61,4176.39,4198.18,7228.252
2025-09-22 22:00:00,4198.18,4198.55,4184.7,4190.74,7221.6857
2025-09-22 23:00:00,4190.74,4207.91,4189.51,4199.08,6582.3098
2025-09-23 00:00:00,4199.09,4211.56,4189.93,4191.39,11506.7713
2025-09-23 01:00:00,4191.39,4198.86,4163.46,4163.71,10594.4561
2025-09-23 02:00:00,4163.72,4183.03,4141.34,4144.21,13568.1342
2025-09-23 03:00:00,4144.2,4197.4,4114.39,4188.01,26571.3252
2025-09-23 04:00:00,4188.02,4193.91,4154.44,4177.02,10283.4085
2025-09-23 05:00:00,4177.01,4194.62,4165.0,4183.34,10189.4028
2025-09-23 06:00:00,4183.35,4215.78,4178.57,4205.56,15145.5194
2025-09-23 07:00:00,4205.56,4211.76,4198.01,4205.24,14768.7428
2025-09-23 08:00:00,4205.23,4214.61,4194.39,4208.87,15649.6119
2025-09-23 09:00:00,4208.86,4229.03,4185.2,4192.55,17129.8698
2025-09-23 10:00:00,4192.54,4196.75,4185.96,4193.06,9385.1648
2025-09-23 11:00:00,4193.05,4195.5,4178.27,4192.08,6904.653
2025-09-23 12:00:00,4192.09,4205.0,4184.24,4195.79,11812.2088
2025-09-23 13:00:00,4195.79,4209.24,4181.0,4187.62,14427.3671
2025-09-23 14:00:00,4187.63,4211.5,4164.75,4174.55,24294.9544
2025-09-23 15:00:00,4174.55,4203.6,4161.87,4181.01,17388.7955
2025-09-23 16:00:00,4181.01,4207.0,4164.0,4192.52,18324.3642
2025-09-23 17:00:00,4192.51,4193.93,4137.7,4149.0,13740.1714
2025-09-23 18:00:00,4149.01,4167.85,4146.51,4157.16,12810.5709
2025-09-23 19:00:00,4157.16,4182.87,4142.66,4153.43,11760.4822
2025-09-23 20:00:00,4153.43,4175.99,4139.53,4175.6,8095.7789
2025-09-23 21:00:00,4175.59,4190.86,4164.36,4183.66,7404.4021
2025-09-23 22:00:00,4183.66,4189.51,4169.27,4181.93,6090.8924
2025-09-23 23:00:00,4181.93,4185.58,4161.0,4164.26,7380.858
2025-09-24 00:00:00,4164.25,4194.37,4158.25,4174.45,9324.9362
2025-09-24 01:00:00,4174.45,4193.5,4169.14,4189.71,5983.5133
2025-09-24 02:00:00,4189.71,4191.95,4160.26,4169.68,22150.609
2025-09-24 03:00:00,4169.69,4174.25,4129.24,4147.51,23272.0788
2025-09-24 04:00:00,4147.51,4161.36,4073.74,4141.21,56177.1819
2025-09-24 05:00:00,4141.2,4176.54,4138.88,4172.49,12272.7544
2025-09-24 06:00:00,4172.49,4183.71,4167.44,4181.21,12561.2827
2025-09-24 07:00:00,4181.22,4184.22,4164.35,4175.08,10697.1485
2025-09-24 08:00:00,4175.08,4178.31,4168.12,4175.2,9288.6991
2025-09-24 09:00:00,4175.19,4184.32,4170.04,4183.0,7707.2531
2025-09-24 10:00:00,4183.0,4183.97,4164.66,4178.43,9308.464
2025-09-24 11:00:00,4178.42,4198.34,4175.5,4182.08,15062.9663
2025-09-24 12:00:00,4182.08,4187.25,4171.55,4180.18,10565.6313
2025-09-24 13:00:00,4180.18,4185.51,4145.96,4150.29,24038.6086
2025-09-24 14:00:00,4150.29,4206.9,4149.89,4193.59,20995.4664
2025-09-24 15:00:00,4193.6,4198.27,4162.97,4166.18,19810.5538
2025-09-24 16:00:00,4166.17,4176.84,4155.0,4173.57,14798.8243
2025-09-24 17:00:00,4173.57,4194.42,4166.18,4183.86,13653.6859
2025-09-24 18:00:00,4183.86,4184.5,4166.53,4173.09,9348.9248
2025-09-24 19:00:00,4173.09,4174.75,4155.82,4161.5,8426.5915
2025-09-24 20:00:00,4161.5,4169.45,4149.5,4165.69,10186.1346
2025-09-24 21:00:00,4165.69,4172.23,4131.2,4145.54,10862.7545
2025-09-24 22:00:00,4145.54,4164.26,4144.35,4154.62,9286.279
2025-09-24 23:00:00,4154.62,4162.51,4144.92,4152.81,7885.2251
2025-09-25 00:00:00,4152.81,4161.04,4122.78,4129.23,13865.7565
2025-09-25 01:00:00,4129.22,4136.48,4082.0,4102.17,43953.9759
2025-09-25 02:00:00,4102.18,4137.21,4063.29,4102.22,40188.0793
2025-09-25 03:00:00,4102.22,4103.11,4022.0,4062.78,48831.2896
2025-09-25 04:00:00,4062.77,4071.08,3966.0,4002.88,69305.0365
2025-09-25 05:00:00,4002.87,4040.85,3978.95,4025.69,32743.4798
2025-09-25 06:00:00,4025.69,4028.69,3993.93,3997.75,29573.9204
2025-09-25 07:00:00,3997.76,4021.74,3985.78,4009.18,30274.8551
2025-09-25 08:00:00,4009.17,4035.28,4003.86,4015.4,28711.0657
2025-09-25 09:00:00,4015.41,4052.81,4012.89,4025.17,25607.9082
2025-09-25 10:00:00,4025.17,4042.72,4010.0,4013.75,15942.9177
2025-09-25 11:00:00,4013.75,4020.0,3991.39,4002.51,24960.4196
2025-09-25 12:00:00,4002.51,4016.26,3924.12,3978.51,72557.2477
2025-09-25 13:00:00,3978.51,4007.43,3945.07,3970.57,67967.8857
2025-09-25 14:00:00,3970.58,4022.87,3969.0,4014.17,40884.2707
2025-09-25 15:00:00,4014.15,4017.44,3980.18,4003.26,29868.9744
2025-09-25 16:00:00,4003.27,4006.77,3927.39,3940.62,41329.413
2025-09-25 17:00:00,3940.61,3942.98,3815.0,3838.77,103216.3043
2025-09-25 18:00:00,3838.76,3925.27,3824.25,3924.96,55469.2528
2025-09-25 19:00:00,3924.96,3947.77,3907.27,3911.59,29829.6047
2025-09-25 20:00:00,3911.59,3918.97,3877.92,3886.31,23908.0357
2025-09-25 21:00:00,3886.31,3918.33,3881.66,3904.88,15055.1111
2025-09-25 22:00:00,3904.88,3937.2,3882.01,3893.34,14642.2732
2025-09-25 23:00:00,3893.34,3905.48,3850.0,3874.36,31640.6175
2025-09-26 00:00:00,3874.35,3938.46,3867.65,3931.52,41996.5233
2025-09-26 01:00:00,3931.52,3957.44,3920.69,3948.65,20688.0341
2025-09-26 02:00:00,3948.65,3971.09,3941.83,3958.78,20825.6454
2025-09-26 03:00:00,3958.78,3969.14,3944.51,3965.32,16494.4224
2025-09-26 04:00:00,3965.33,3976.98,3939.17,3945.88,12983.0137
2025-09-26 05:00:00,3945.88,3963.34,3920.0,3921.2,16365.3648
2025-09-26 06:00:00,3921.2,3948.54,3910.21,3921.14,19220.6581
2025-09-26 07:00:00,3921.14,3947.88,3906.09,3938.11,64775.8476
2025-09-26 08:00:00,3938.11,3944.58,3925.31,3933.93,14417.5547
2025-09-26 09:00:00,3933.93,3939.67,3896.0,3915.12,15676.8551
2025-09-26 10:00:00,3915.12,3916.27,3874.54,3888.44,21237.8063
2025-09-26 11:00:00,3888.43,3916.46,3873.0,3906.0,13453.7088
2025-09-26 12:00:00,3906.0,3964.88,3875.71,3937.23,52201.9173
2025-09-26 13:00:00,3937.24,3985.41,3906.6,3971.14,40433.2809
2025-09-26 14:00:00,3971.14,3978.49,3922.08,3930.92,31912.6425
2025-09-26 15:00:00,3930.92,3962.23,3928.57,3946.0,14994.2967
2025-09-26 16:00:00,3945.98,3994.96,3942.94,3990.81,27468.2034
2025-09-26 17:00:00,3990.81,4046.48,3977.76,4044.71,41415.6209
2025-09-26 18:00:00,4044.71,4068.3,4036.58,4044.11,32303.3173
2025-09-26 19:00:00,4044.11,4045.7,4007.36,4024.07,19475.5178
2025-09-26 20:00:00,4024.08,4029.89,4008.74,4009.83,13440.4963
2025-09-26 21:00:00,4009.82,4025.16,4005.0,4023.34,8342.6381
2025-09-26 22:00:00,4023.34,4039.56,4019.4,4026.24,7729.3887
2025-09-26 23:00:00,4026.24,4036.56,4014.82,4032.24,7858.3317
2025-09-27 00:00:00,4032.24,4032.44,4017.0,4027.19,8889.0222
2025-09-27 01:00:00,4027.2,4028.83,4005.74,4018.29,6720.1917
2025-09-27 02:00:00,4018.28,4023.01,4009.62,4012.74,6020.7203
2025-09-27 03:00:00,4012.74,4029.49,4010.41,4019.41,6407.3867
2025-09-27 04:00:00,4019.4,4027.85,4014.99,4022.01,5208.7735
2025-09-27 05:00:00,4022.0,4022.0,4012.02,4019.96,3574.0558
2025-09-27 06:00:00,4019.96,4020.18,4012.84,4019.0,3810.0453
2025-09-27 07:00:00,4019.01,4022.0,4006.38,4007.93,3831.6367
2025-09-27 08:00:00,4007.92,4007.93,3983.33,3985.87,14987.2272
2025-09-27 09:00:00,3985.87,3999.0,3972.98,3995.24,9130.2487
2025-09-27 10:00:00,3995.25,4017.9,3989.31,4008.99,10860.1624
2025-09-27 11:00:00,4008.99,4013.26,3999.15,4002.16,4552.4948
2025-09-27 12:00:00,4002.15,4039.01,3994.77,4028.92,13179.8029
2025-09-27 13:00:00,4028.92,4031.73,4015.89,4019.92,7546.9659
2025-09-27 14:00:00,4019.91,4026.22,4009.84,4014.93,5762.039
2025-09-27 15:00:00,4014.93,4022.2,4000.0,4018.92,8171.1715
2025-09-27 16:00:00,4018.92,4019.88,4004.06,4007.43,5971.3329
2025-09-27 17:00:00,4007.43,4007.68,3980.98,4001.68,14990.2755
2025-09-27 18:00:00,4001.68,4004.07,3986.5,3996.08,12055.5493
2025-09-27 19:00:00,3996.09,4003.41,3991.74,4002.45,4147.0968
2025-09-27 20:00:00,4002.45,4009.83,4000.9,4006.55,2903.237
2025-09-27 21:00:00,4006.56,4020.45,4006.55,4014.73,2973.9997
2025-09-27 22:00:00,4014.74,4033.23,4014.21,4022.71,6179.758
2025-09-27 23:00:00,4022.71,4027.0,4014.02,4018.38,4820.07
2025-09-28 00:00:00,4018.39,4031.75,4006.46,4016.43,7204.5019
2025-09-28 01:00:00,4016.43,4017.99,3994.27,3996.92,6631.2086
2025-09-28 02:00:00,3996.89,4010.74,3995.75,4001.22,4521.5815
2025-09-28 03:00:00,4001.22,4010.06,3997.0,4002.74,4192.6903
2025-09-28 04:00:00,4002.73,4005.48,3996.24,4005.05,3202.8146
2025-09-28 05:00:00,4005.05,4019.87,4003.62,4010.78,4529.271
2025-09-28 06:00:00,4010.77,4017.07,3997.0,4006.09,5243.9442
2025-09-28 07:00:00,4006.09,4016.0,4002.45,4014.32,2987.9929
2025-09-28 08:00:00,4014.32,4016.0,4000.5,4002.02,4191.8113
2025-09-28 09:00:00,4002.03,4006.25,3989.23,3995.91,8830.1711
2025-09-28 10:00:00,3995.9,4000.17,3984.98,3996.38,5638.5532
2025-09-28 11:00:00,3996.38,3997.16,3984.45,3992.39,5639.3735
2025-09-28 12:00:00,3992.39,3992.46,3966.0,3978.11,10511.3303
2025-09-28 13:00:00,3978.1,4022.66,3977.73,4013.21,13423.0453
2025-09-28 14:00:00,4013.22,4028.31,4008.26,4024.64,13351.8172
2025-09-28 15:00:00,4024.64,4029.48,4016.15,4021.69,10120.1201
2025-09-28 16:00:00,4021.68,4055.12,4021.68,4033.48,14760.6659
2025-09-28 17:00:00,4033.48,4053.28,4023.83,4040.23,25390.6215
2025-09-28 18:00:00,4040.24,4045.32,4035.57,4042.24,5525.7653
2025-09-28 19:00:00,4042.25,4046.7,4033.29,4039.45,3383.9344
2025-09-28 20:00:00,4039.46,4066.0,4035.58,4051.41,10792.9152
2025-09-28 21:00:00,4051.41,4062.71,4042.15,4049.95,5698.0998
2025-09-28 22:00:00,4049.95,4141.09,4049.95,4132.29,47606.0923
2025-09-28 23:00:00,4132.3,4144.88,4121.26,4142.16,16953.5375
2025-09-29 00:00:00,4142.16,4146.38,4123.33,4127.33,11714.9919
2025-09-29 01:00:00,4127.34,4138.01,4112.42,4114.8,10806.8216
2025-09-29 02:00:00,4114.8,4128.57,4107.91,4111.68,12025.9956
2025-09-29 03:00:00,4111.68,4121.8,4103.81,4121.8,6885.3844
2025-09-29 04:00:00,4121.8,4123.99,4113.75,4119.26,5308.9678
2025-09-29 05:00:00,4119.26,4120.61,4103.8,4114.13,7534.8319
2025-09-29 06:00:00,4114.12,4114.8,4094.92,4097.53,11044.276
2025-09-29 07:00:00,4097.53,4113.08,4088.15,4108.25,13214.2379
